fixture,source,nodes,edges,version,crossings,overlaps,dirChanges,trunkVar,edgeLen,area
healthcare,internal,9,9,v2-compact-spectral,0,21,0,0,652,181764
healthcare,internal,9,9,v3-compact-classic,0,21,0,0,652,181764
healthcare,internal,9,9,v4-grid-ordered,0,21,0,0,861,242352
healthcare,internal,9,9,v5-compact-refined,0,21,0,0,652,181764
manufacturing,internal,9,8,v0-original,0,28,0,0,720,206388
manufacturing,internal,9,8,v1-compact-ordered,0,28,0,0,432,138996
manufacturing,internal,9,8,v2-compact-spectral,0,28,0,0,432,138996
manufacturing,internal,9,8,v3-compact-classic,0,28,0,0,432,138996
manufacturing,internal,9,8,v4-grid-ordered,0,28,0,0,720,206388
manufacturing,internal,9,8,v5-compact-refined,0,28,0,0,432,138996
movie_production,internal,9,10,v0-original,0,28,0,0,1041,242352
movie_production,internal,9,10,v1-compact-ordered,0,28,0,0,760,181764
movie_production,internal,9,10,v2-compact-spectral,0,28,0,0,760,181764
movie_production,internal,9,10,v3-compact-classic,0,28,0,0,760,181764
movie_production,internal,9,10,v4-grid-ordered,0,28,0,0,1041,242352
movie_production,internal,9,10,v5-compact-refined,0,28,0,0,760,181764
deep_chain,internal,10,9,v0-original,0,36,0,0,810,227448
deep_chain,internal,10,9,v1-compact-ordered,0,36,0,0,486,151632
deep_chain,internal,10,9,v2-compact-spectral,0,36,0,0,486,151632
deep_chain,internal,10,9,v3-compact-classic,0,36,0,0,486,151632
deep_chain,internal,10,9,v4-grid-ordered,0,36,0,0,810,227448
deep_chain,internal,10,9,v5-compact-refined,0,36,0,0,486,151632
event_planning,internal,9,9,v0-original,0,21,0,0,861,242352
event_planning,internal,9,9,v1-compact-ordered,0,21,0,0,652,181764
event_planning,internal,9,9,v2-compact-spectral,0,21,0,0,652,181764
event_planning,internal,9,9,v3-compact-classic,0,21,0,0,652,181764
event_planning,internal,9,9,v4-grid-ordered,0,21,0,0,861,242352
event_planning,internal,9,9,v5-compact-refined,0,21,0,0,652,181764
supply_chain_10cls,internal,12,11,v0-original,0,55,0,0,990,269568
supply_chain_10cls,internal,12,11,v1-compact-ordered,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v2-compact-spectral,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v3-compact-classic,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v4-grid-ordered,0,55,0,0,990,269568
supply_chain_10cls,internal,12,11,v5-compact-refined,0,55,0,0,594,176904
mfg_dim,internal,10,9,v0-original,0,36,0,0,810,227448
mfg_dim,internal,10,9,v1-compact-ordered,0,36,0,0,486,151632
mfg_dim,internal,10,9,v2-compact-spectral,0,36,0,0,486,151632
mfg_dim,internal,10,9,v3-compact-classic,0,36,0,0,486,151632
mfg_dim,internal,10,9,v4-grid-ordered,0,36,0,0,810,227448
mfg_dim,internal,10,9,v5-compact-refined,0,36,0,0,486,151632
pipeline_dim,internal,8,8,v0-original,0,21,0,0,835,214812
pipeline_dim,internal,8,8,v1-compact-ordered,0,21,0,0,576,165240
pipeline_dim,internal,8,8,v2-compact-spectral,0,21,0,0,576,165240
pipeline_dim,internal,8,8,v3-compact-classic,0,21,0,0,576,165240
pipeline_dim,internal,8,8,v4-grid-ordered,0,21,0,0,835,214812
pipeline_dim,internal,8,8,v5-compact-refined,0,21,0,0,576,165240
g.15.7,north,15,18,v0-original,3,6,6,0,2907,223245
g.15.7,north,15,18,v1-compact-ordered,1,6,6,0,3440,347475
g.15.7,north,15,18,v2-compact-spectral,1,6,6,0,3440,347475
g.15.7,north,15,18,v3-compact-classic,3,6,6,0,3666,347475
g.15.7,north,15,18,v4-grid-ordered,1,6,6,0,2692,223245
g.15.7,north,15,18,v5-compact-refined,1,6,6,0,3440,347475
g.20.1,north,20,42,v0-original,3,186,1,0,8369,285750
g.20.1,north,20,42,v1-compact-ordered,1,174,1,0,8746,312375
g.20.1,north,20,42,v2-compact-spectral,1,174,1,0,8746,312375
g.20.1,north,20,42,v3-compact-classic,3,186,1,0,8670,312375
g.20.1,north,20,42,v4-grid-ordered,1,174,1,0,8451,285750
g.20.1,north,20,42,v5-compact-refined,1,174,1,0,8746,312375
g.20.3,north,20,20,v0-original,1,31,2,0,1986,292545
g.20.3,north,20,20,v1-compact-ordered,0,35,2,0,1590,219375
g.20.3,north,20,20,v2-compact-spectral,0,35,2,0,1590,219375
g.20.3,north,20,20,v3-compact-classic,1,31,2,0,1719,289575
g.20.3,north,20,20,v4-grid-ordered,0,35,2,0,1884,221625
g.20.3,north,20,20,v5-compact-refined,0,35,2,0,1590,219375
g.20.7,north,20,26,v0-original,8,30,0,0,4845,310365
g.20.7,north,20,26,v1-compact-ordered,0,35,0,0,7328,496125
g.20.7,north,20,26,v2-compact-spectral,0,35,0,0,7328,496125
g.20.7,north,20,26,v3-compact-classic,8,30,0,0,7618,577125
g.20.7,north,20,26,v4-grid-ordered,0,35,0,0,4368,266805
g.20.7,north,20,26,v5-compact-refined,0,35,0,0,7328,496125
g.25.1,north,25,184,v0-original,0,7156,6,0,72471,612720
g.25.1,north,25,184,v1-compact-ordered,0,7162,6,0,64998,599400
g.25.1,north,25,184,v2-compact-spectral,0,7162,6,0,64998,599400
g.25.1,north,25,184,v3-compact-classic,0,7156,6,0,65075,599400
g.25.1,north,25,184,v4-grid-ordered,0,7162,6,0,72472,612720
g.25.1,north,25,184,v5-compact-refined,0,7162,6,0,64998,599400
g.25.4,north,25,28,v0-original,2,16,6,0,4185,436455
g.25.4,north,25,28,v1-compact-ordered,0,17,6,0,5743,775005
g.25.4,north,25,28,v2-compact-spectral,0,17,6,0,5743,775005
g.25.4,north,25,28,v3-compact-classic,2,16,6,0,5633,775005
g.25.4,north,25,28,v4-grid-ordered,0,17,6,0,4350,436455
g.25.4,north,25,28,v5-compact-refined,0,17,6,0,5743,775005
g.30.1,north,30,45,v0-original,13,135,3,0,8484,433575
g.30.1,north,30,45,v1-compact-ordered,1,142,2,0,7412,414315
g.30.1,north,30,45,v2-compact-spectral,1,142,2,0,7412,414315
g.30.1,north,30,45,v3-compact-classic,13,135,3,0,8466,514755
g.30.1,north,30,45,v4-grid-ordered,1,142,2,0,7263,348975
g.30.1,north,30,45,v5-compact-refined,1,142,2,0,7412,414315
g.30.5,north,30,35,v0-original,10,8,1,0,7498,462825
g.30.5,north,30,35,v1-compact-ordered,0,14,0,0,9516,1326780
g.30.5,north,30,35,v2-compact-spectral,0,14,0,0,9516,1326780
g.30.5,north,30,35,v3-compact-classic,10,8,1,0,10226,1392300
g.30.5,north,30,35,v4-grid-ordered,0,14,0,0,6710,441045
g.30.5,north,30,35,v5-compact-refined,0,14,0,0,9516,1326780
g.40.5,north,40,56,v0-original,9,26,19,0,16352,712890
g.40.5,north,40,56,v1-compact-ordered,0,34,21,0,20237,1034775
g.40.5,north,40,56,v2-compact-spectral,0,34,21,0,20237,1034775
g.40.5,north,40,56,v3-compact-classic,9,26,19,0,20371,1261575
g.40.5,north,40,56,v4-grid-ordered,0,34,21,0,15980,584730
g.40.5,north,40,56,v5-compact-refined,0,34,21,0,20237,1034775
g.40.7,north,40,49,v0-original,15,29,14,0,10574,584730
g.40.7,north,40,49,v1-compact-ordered,6,28,17,0,10042,741150
g.40.7,north,40,49,v2-compact-spectral,6,28,17,0,10042,741150
g.40.7,north,40,49,v3-compact-classic,15,29,14,0,12206,886950
g.40.7,north,40,49,v4-grid-ordered,6,28,17,0,8298,488610
g.40.7,north,40,49,v5-compact-refined,6,28,17,0,10042,741150
