fixture,source,nodes,edges,version,crossings,overlaps,dirChanges,trunkVar,edgeLen,area
healthcare,internal,9,9,v1-compact-ordered,0,10,2,141.75,627,181764
healthcare,internal,9,9,v2-compact-spectral,0,10,2,141.75,627,181764
healthcare,internal,9,9,v3-compact-classic,0,10,2,141.75,627,181764
healthcare,internal,9,9,v4-grid-ordered,0,10,2,141.75,838,242352
healthcare,internal,9,9,v5-compact-refined,0,10,2,141.75,627,181764
manufacturing,internal,9,8,v0-original,0,28,0,0,720,206388
manufacturing,internal,9,8,v1-compact-ordered,0,28,0,0,432,138996
manufacturing,internal,9,8,v2-compact-spectral,0,28,0,0,432,138996
manufacturing,internal,9,8,v3-compact-classic,0,28,0,0,432,138996
manufacturing,internal,9,8,v4-grid-ordered,0,28,0,0,720,206388
manufacturing,internal,9,8,v5-compact-refined,0,28,0,0,432,138996
movie_production,internal,9,10,v0-original,0,15,1,180,1018,242352
movie_production,internal,9,10,v1-compact-ordered,0,15,1,180,735,181764
movie_production,internal,9,10,v2-compact-spectral,0,15,1,180,735,181764
movie_production,internal,9,10,v3-compact-classic,0,15,1,180,735,181764
movie_production,internal,9,10,v4-grid-ordered,0,15,1,180,1018,242352
movie_production,internal,9,10,v5-compact-refined,0,15,1,180,735,181764
deep_chain,internal,10,9,v0-original,0,36,0,0,810,227448
deep_chain,internal,10,9,v1-compact-ordered,0,36,0,0,486,151632
deep_chain,internal,10,9,v2-compact-spectral,0,36,0,0,486,151632
deep_chain,internal,10,9,v3-compact-classic,0,36,0,0,486,151632
deep_chain,internal,10,9,v4-grid-ordered,0,36,0,0,810,227448
deep_chain,internal,10,9,v5-compact-refined,0,36,0,0,486,151632
event_planning,internal,9,9,v0-original,0,10,1,158.69,838,242352
event_planning,internal,9,9,v1-compact-ordered,0,10,1,158.69,627,181764
event_planning,internal,9,9,v2-compact-spectral,0,10,1,158.69,627,181764
event_planning,internal,9,9,v3-compact-classic,0,10,1,158.69,627,181764
event_planning,internal,9,9,v4-grid-ordered,0,10,1,158.69,838,242352
event_planning,internal,9,9,v5-compact-refined,0,10,1,158.69,627,181764
supply_chain_10cls,internal,12,11,v0-original,0,55,0,0,990,269568
supply_chain_10cls,internal,12,11,v1-compact-ordered,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v2-compact-spectral,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v3-compact-classic,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v4-grid-ordered,0,55,0,0,990,269568
supply_chain_10cls,internal,12,11,v5-compact-refined,0,55,0,0,594,176904
mfg_dim,internal,10,9,v0-original,0,36,0,0,810,227448
mfg_dim,internal,10,9,v1-compact-ordered,0,36,0,0,486,151632
mfg_dim,internal,10,9,v2-compact-spectral,0,36,0,0,486,151632
mfg_dim,internal,10,9,v3-compact-classic,0,36,0,0,486,151632
mfg_dim,internal,10,9,v4-grid-ordered,0,36,0,0,810,227448
mfg_dim,internal,10,9,v5-compact-refined,0,36,0,0,486,151632
pipeline_dim,internal,8,8,v0-original,0,15,0,207.36,824,214812
pipeline_dim,internal,8,8,v1-compact-ordered,0,15,0,207.36,557,165240
pipeline_dim,internal,8,8,v2-compact-spectral,0,15,0,207.36,557,165240
pipeline_dim,internal,8,8,v3-compact-classic,0,15,0,207.36,557,165240
pipeline_dim,internal,8,8,v4-grid-ordered,0,15,0,207.36,824,214812
pipeline_dim,internal,8,8,v5-compact-refined,0,15,0,207.36,557,165240
g.15.7,north,15,18,v0-original,3,0,7,4104,2293,223245
g.15.7,north,15,18,v1-compact-ordered,1,0,7,3096,2882,347475
g.15.7,north,15,18,v2-compact-spectral,1,0,7,3096,2882,347475
g.15.7,north,15,18,v3-compact-classic,3,0,7,4104,2959,347475
g.15.7,north,15,18,v4-grid-ordered,1,0,7,3096,2221,223245
g.15.7,north,15,18,v5-compact-refined,1,0,7,3096,2882,347475
g.20.1,north,20,42,v0-original,3,86,4,150,8315,285750
g.20.1,north,20,42,v1-compact-ordered,1,75,3,350,8593,312375
g.20.1,north,20,42,v2-compact-spectral,1,75,3,350,8593,312375
g.20.1,north,20,42,v3-compact-classic,3,86,4,150,8614,312375
g.20.1,north,20,42,v4-grid-ordered,1,75,3,350,8300,285750
g.20.1,north,20,42,v5-compact-refined,1,75,3,350,8593,312375
g.20.3,north,20,20,v0-original,1,11,3,1955.56,1878,221625
g.20.3,north,20,20,v1-compact-ordered,0,13,3,355.56,1554,219375
g.20.3,north,20,20,v2-compact-spectral,0,13,3,355.56,1554,219375
g.20.3,north,20,20,v3-compact-classic,1,11,3,1955.56,1593,219375
g.20.3,north,20,20,v4-grid-ordered,0,13,3,355.56,1839,221625
g.20.3,north,20,20,v5-compact-refined,0,13,3,355.56,1554,219375
g.20.7,north,20,26,v0-original,8,5,2,12024,4487,266805
g.20.7,north,20,26,v1-compact-ordered,0,3,1,6984,7302,496125
g.20.7,north,20,26,v2-compact-spectral,0,3,1,6984,7302,496125
g.20.7,north,20,26,v3-compact-classic,8,5,2,12024,7605,496125
g.20.7,north,20,26,v4-grid-ordered,0,3,1,6984,4143,266805
g.20.7,north,20,26,v5-compact-refined,0,3,1,6984,7302,496125
g.25.1,north,25,184,v0-original,0,5567,9,1713.89,70148,612720
g.25.1,north,25,184,v1-compact-ordered,0,5474,9,1713.89,62368,599400
g.25.1,north,25,184,v2-compact-spectral,0,5474,9,1713.89,62368,599400
g.25.1,north,25,184,v3-compact-classic,0,5567,9,1713.89,62401,599400
g.25.1,north,25,184,v4-grid-ordered,0,5474,9,1713.89,70067,612720
g.25.1,north,25,184,v5-compact-refined,0,5474,9,1713.89,62368,599400
g.25.4,north,25,28,v0-original,2,2,10,9220.41,3613,293355
g.25.4,north,25,28,v1-compact-ordered,0,4,10,8926.53,4773,520905
g.25.4,north,25,28,v2-compact-spectral,0,4,10,8926.53,4773,520905
g.25.4,north,25,28,v3-compact-classic,2,2,10,9220.41,4780,520905
g.25.4,north,25,28,v4-grid-ordered,0,4,10,8926.53,3592,293355
g.25.4,north,25,28,v5-compact-refined,0,4,10,8926.53,4773,520905
g.30.1,north,30,45,v0-original,13,25,11,2305.79,7472,348975
g.30.1,north,30,45,v1-compact-ordered,1,19,9,2335.54,7236,414315
g.30.1,north,30,45,v2-compact-spectral,1,19,9,2335.54,7236,414315
g.30.1,north,30,45,v3-compact-classic,13,25,11,2305.79,7564,414315
g.30.1,north,30,45,v4-grid-ordered,1,19,9,2335.54,7027,348975
g.30.1,north,30,45,v5-compact-refined,1,19,9,2335.54,7236,414315
g.30.5,north,30,35,v0-original,10,1,1,30456,6603,310365
g.30.5,north,30,35,v1-compact-ordered,0,0,4,23544,9399,933660
g.30.5,north,30,35,v2-compact-spectral,0,0,4,23544,9399,933660
g.30.5,north,30,35,v3-compact-classic,10,1,1,30456,9618,933660
g.30.5,north,30,35,v4-grid-ordered,0,0,4,23544,6389,310365
g.30.5,north,30,35,v5-compact-refined,0,0,4,23544,9399,933660
g.40.5,north,40,56,v0-original,9,9,21,19350,11897,584730
g.40.5,north,40,56,v1-compact-ordered,0,18,19,13050,15944,1034775
g.40.5,north,40,56,v2-compact-spectral,0,18,19,13050,15944,1034775
g.40.5,north,40,56,v3-compact-classic,9,9,21,19350,16511,1034775
g.40.5,north,40,56,v4-grid-ordered,0,18,19,13050,11373,584730
g.40.5,north,40,56,v5-compact-refined,0,18,19,13050,15944,1034775
g.40.7,north,40,49,v0-original,15,4,18,15300,7896,424530
g.40.7,north,40,49,v1-compact-ordered,6,6,22,11193.75,8551,643950
g.40.7,north,40,49,v2-compact-spectral,6,6,22,11193.75,8551,643950
g.40.7,north,40,49,v3-compact-classic,15,4,18,15300,9990,643950
g.40.7,north,40,49,v4-grid-ordered,6,6,22,11193.75,6571,424530
g.40.7,north,40,49,v5-compact-refined,6,6,22,11193.75,8551,643950
